week,rank,track,artist,streams,duration_ms,tempo,time_signature,key,mode,valence,loudness,danceability,energy,speechiness,acousticness,instrumentalness,liveness,uri,url
2021-01-01,1,Good Days,SZA,6.323585,279204,121.002,4,1,0,0.412,-8.37,0.436,0.655,0.0583,0.499,8.1e-6,0.688,spotify:track:3YJJjQPAbDT7mGpX3WtQ9A,https://spotifycharts.com/regional/us/weekly/2021-01-01--2021-01-08
2021-01-01,2,Anyone,Justin Bieber,6.149984,190779,115.884,4,2,1,0.584,-8.026,0.686,0.538,0.0345,0.181,3.13e-6,0.113,spotify:track:31qCy5ZaophVA81wtlwLc4,https://spotifycharts.com/regional/us/weekly/2021-01-01--2021-01-08
2021-01-01,3,34+35,Ariana Grande,5.606876,173711,109.978,4,0,1,0.485,-6.476,0.83,0.585,0.094,0.237,0,0.248,spotify:track:6Im9k8u9iIzKMrmV7BWtlF,https://spotifycharts.com/regional/us/weekly/2021-01-01--2021-01-08
2021-01-01,4,Mood (feat. iann dior),24kGoldn,5.583614,140526,90.989,4,7,0,0.756,-3.558,0.7,0.722,0.0369,0.221,0,0.272,spotify:track:3tjFYV6RSFtuktYl3ZtYcq,https://spotifycharts.com/regional/us/weekly/2021-01-01--2021-01-08
2021-01-01,5,"Lemonade (feat. Gunna, Don Toliver & NAV)",Internet Money,5.368252,195429,140.042,4,1,0,0.462,-6.142,0.8,0.658,0.079,0.25,0,0.111,spotify:track:7hxHWCCAIIxFLCzvDgnQHX,https://spotifycharts.com/regional/us/weekly/2021-01-01--2021-01-08
2021-01-01,6,DÁKITI,"Bad Bunny, Jhay Cortez",5.161927,205090,109.928,4,4,0,0.145,-10.059,0.731,0.573,0.0544,0.401,5.22e-5,0.113,spotify:track:4MzXwWMhyBbmu6hOcLVD49,https://spotifycharts.com/regional/us/weekly/2021-01-01--2021-01-08
2021-01-01,7,positions,Ariana Grande,5.102841,172325,144.015,4,0,1,0.682,-4.771,0.737,0.802,0.0878,0.468,0,0.0931,spotify:track:35mvY5S1H3J2QZyna3TFe0,https://spotifycharts.com/regional/us/weekly/2021-01-01--2021-01-08
2021-01-01,8,Whoopty,CJ,4.877062,123263,140.201,4,3,0,0.66,-7.6,0.719,0.648,0.125,0.2,0,0.127,spotify:track:5vGLcdRuSbUhD8ScwsGSdA,https://spotifycharts.com/regional/us/weekly/2021-01-01--2021-01-08
2021-01-01,9,WITHOUT YOU,The Kid LAROI,4.777818,161385,93.005,4,0,1,0.467,-7.357,0.662,0.413,0.0299,0.213,0,0.134,spotify:track:27OeeYzk6klgBh83TSvGMA,https://spotifycharts.com/regional/us/weekly/2021-01-01--2021-01-08
2021-01-01,10,Blinding Lights,The Weeknd,4.440447,200040,171.005,4,1,1,0.334,-5.934,0.514,0.73,0.0598,0.00146,9.54e-5,0.0897,spotify:track:0VjIjW4GlUZAMYd2vXMi3b,https://spotifycharts.com/regional/us/weekly/2021-01-01--2021-01-08
2021-01-01,11,Levitating (feat. DaBaby),Dua Lipa,4.422483,203064,102.977,4,6,0,0.915,-3.787,0.702,0.825,0.0601,0.00883,0,0.0674,spotify:track:5nujrmhLynf4yMoMtj8AQF,https://spotifycharts.com/regional/us/weekly/2021-01-01--2021-01-08
2021-01-01,12,For The Night (feat. Lil Baby & DaBaby),Pop Smoke,4.156151,190476,125.971,4,6,0,0.347,-6.606,0.823,0.586,0.2,0.114,0,0.193,spotify:track:0PvFJmanyNQMseIFrU708S,https://spotifycharts.com/regional/us/weekly/2021-01-01--2021-01-08
2021-01-01,13,WAP (feat. Megan Thee Stallion),Cardi B,4.07505,187541,133.073,4,1,1,0.357,-7.509,0.935,0.454,0.375,0.0194,0,0.0824,spotify:track:4Oun2ylbjFKMPTiaSbbCih,https://spotifycharts.com/regional/us/weekly/2021-01-01--2021-01-08
2021-01-01,14,willow,Taylor Swift,4.063837,214707,80.961,4,7,1,0.549,-9.195,0.392,0.579,0.164,0.835,0.00179,0.145,spotify:track:3Uo7WG0vmLQ07WB4BDwy7D,https://spotifycharts.com/regional/us/weekly/2021-01-01--2021-01-08
2021-01-01,15,What You Know Bout Love,Pop Smoke,3.951385,160000,83.995,4,10,1,0.543,-8.493,0.709,0.548,0.353,0.65,1.59e-6,0.133,spotify:track:1tkg4EHVoqnhR6iFEXb60y,https://spotifycharts.com/regional/us/weekly/2021-01-01--2021-01-08
2021-01-01,16,Therefore I Am,Billie Eilish,3.894603,174321,94.009,4,11,0,0.716,-7.773,0.889,0.34,0.0697,0.218,0.13,0.055,spotify:track:54bFM56PmE4YLRnqpW6Tha,https://spotifycharts.com/regional/us/weekly/2021-01-01--2021-01-08
2021-01-01,17,Body,Megan Thee Stallion,3.880068,171067,94.066,4,8,0,0.469,-6.1,0.914,0.732,0.241,0.0166,0,0.107,spotify:track:0A1hoCfMLkiAgvhWkkucJa,https://spotifycharts.com/regional/us/weekly/2021-01-01--2021-01-08
2021-01-01,18,Laugh Now Cry Later (feat. Lil Durk),Drake,3.868635,261493,133.976,4,0,1,0.522,-8.871,0.761,0.518,0.134,0.244,3.47e-5,0.107,spotify:track:2SAqBLGA283SUiwJ3xOUVI,https://spotifycharts.com/regional/us/weekly/2021-01-01--2021-01-08
2021-01-01,19,HOLIDAY,Lil Nas X,3.804112,154998,151.947,4,5,0,0.837,-6.924,0.81,0.511,0.164,0.12,0,0.0832,spotify:track:6zFMeegAMYQo0mt8rXtrli,https://spotifycharts.com/regional/us/weekly/2021-01-01--2021-01-08
2021-01-01,20,ROCKSTAR (feat. Roddy Ricch),DaBaby,3.541901,181733,89.977,4,11,1,0.497,-7.956,0.746,0.69,0.164,0.247,0,0.101,spotify:track:7ytR5pFWmSjzHJIeQkgog4,https://spotifycharts.com/regional/us/weekly/2021-01-01--2021-01-08
2021-01-01,21,Wishing Well,Juice WRLD,3.404248,194621,149.972,4,9,0,0.0804,-6.13,0.65,0.613,0.128,0.00336,0,0.267,spotify:track:2U5WueTLIK5WJLD7mvDODv,https://spotifycharts.com/regional/us/weekly/2021-01-01--2021-01-08
2021-01-01,22,Sweater Weather,The Neighbourhood,3.400346,240400,124.053,4,10,1,0.398,-2.81,0.612,0.807,0.0336,0.0495,0.0177,0.101,spotify:track:2QjOHCTQ1Jl3zawyYOpxh6,https://spotifycharts.com/regional/us/weekly/2021-01-01--2021-01-08
2021-01-01,23,Blueberry Faygo,Lil Mosey,3.15055,162547,99.034,4,0,1,0.349,-7.909,0.774,0.554,0.0383,0.207,0,0.132,spotify:track:22LAwLoDA5b4AaGSkg6bKW,https://spotifycharts.com/regional/us/weekly/2021-01-01--2021-01-08
2021-01-01,24,Way Out (feat. Big Sean),Jack Harlow,3.120455,168906,108.025,4,11,0,0.907,-8.357,0.945,0.582,0.0719,0.114,0,0.103,spotify:track:57VeLYXrvNxe8Vs18K2M9W,https://spotifycharts.com/regional/us/weekly/2021-01-01--2021-01-08
2021-01-01,25,Come & Go (with Marshmello),Juice WRLD,3.084736,205485,144.991,4,0,1,0.535,-5.181,0.625,0.814,0.0657,0.0172,0,0.158,spotify:track:2Y0wPrPQBrGhoLn14xRYCG,https://spotifycharts.com/regional/us/weekly/2021-01-01--2021-01-08
2021-01-01,26,Tyler Herro,Jack Harlow,3.012027,156578,123.031,4,5,0,0.775,-6.185,0.792,0.793,0.0841,0.0872,0,0.22,spotify:track:3w1WjD2zJqjBjDz5fwqQPJ,https://spotifycharts.com/regional/us/weekly/2021-01-01--2021-01-08
2021-01-01,27,All Girls Are The Same,Juice WRLD,2.961057,165820,161.989,4,0,1,0.203,-7.226,0.671,0.529,0.307,0.0769,3.35e-4,0.0856,spotify:track:4VXIryQMWpIdGgYR4TrjT1,https://spotifycharts.com/regional/us/weekly/2021-01-01--2021-01-08
2021-01-01,28,Reminds Me Of You,"Juice WRLD, The Kid LAROI",2.957522,158033,149.992,4,4,1,0.33,-6.965,0.613,0.631,0.12,0.0663,0,0.169,spotify:track:5YSHygGN9D0mID1NsVd5my,https://spotifycharts.com/regional/us/weekly/2021-01-01--2021-01-08
2021-01-01,29,Monster (Shawn Mendes & Justin Bieber),Shawn Mendes,2.947806,178994,145.838,4,2,0,0.502,-7.246,0.64,0.392,0.0574,0.0593,0,0.0839,spotify:track:1HbA4N1MiOsPthALesGFR1,https://spotifycharts.com/regional/us/weekly/2021-01-01--2021-01-08
2021-01-01,30,champagne problems,Taylor Swift,2.875906,244000,171.319,4,0,1,0.32,-12.077,0.462,0.24,0.0377,0.92,0,0.113,spotify:track:0sY6ZUTh4yoctD8VIXz339,https://spotifycharts.com/regional/us/weekly/2021-01-01--2021-01-08
2021-01-01,31,"Whats Poppin (feat. DaBaby, Tory Lanez & Lil Wayne) [Remix] - Bonus Track",Jack Harlow,2.861265,227478,145.013,4,11,0,0.835,-5.224,0.904,0.723,0.26,0.0631,0,0.185,spotify:track:0ZLuW8uOXdFNWcI40C0OC2,https://spotifycharts.com/regional/us/weekly/2021-01-01--2021-01-08
2021-01-01,32,Hello (feat. A Boogie Wit da Hoodie),Pop Smoke,2.858702,190534,130.97,4,10,0,0.367,-5.065,0.905,0.647,0.107,0.0187,0,0.282,spotify:track:2r6OAV3WsYtXuXjvJ1lIDi,https://spotifycharts.com/regional/us/weekly/2021-01-01--2021-01-08
2021-01-01,33,Watermelon Sugar,Harry Styles,2.84047,174000,95.39,4,0,1,0.557,-4.209,0.548,0.816,0.0465,0.122,0,0.335,spotify:track:6UelLqGlWMcVH1E5c4H7lY,https://spotifycharts.com/regional/us/weekly/2021-01-01--2021-01-08
2021-01-01,34,The Box,Roddy Ricch,2.810078,196653,116.971,4,10,0,0.642,-6.687,0.896,0.586,0.0559,0.104,0,0.79,spotify:track:0nbXyq5TXYPCO7pr3N8S4I,https://spotifycharts.com/regional/us/weekly/2021-01-01--2021-01-08
2021-01-01,35,Circles,Post Malone,2.804775,215280,120.042,4,0,1,0.553,-3.497,0.695,0.762,0.0395,0.192,0.00244,0.0863,spotify:track:21jGcNKet2qwijlDFuPiPb,https://spotifycharts.com/regional/us/weekly/2021-01-01--2021-01-08
2021-01-01,36,you broke me first,Tate McRae,2.783099,169266,124.148,4,4,1,0.0823,-9.389,0.667,0.373,0.05,0.785,0,0.0906,spotify:track:45bE4HXI0AwGZXfZtMp8JR,https://spotifycharts.com/regional/us/weekly/2021-01-01--2021-01-08
2021-01-01,37,my ex's best friend (with blackbear),Machine Gun Kelly,2.773001,139461,124.939,4,5,0,0.298,-5.134,0.731,0.675,0.0434,0.00473,0,0.141,spotify:track:7kDUspsoYfLkWnZR7qwHZl,https://spotifycharts.com/regional/us/weekly/2021-01-01--2021-01-08
2021-01-01,38,Lucid Dreams,Juice WRLD,2.769384,239836,83.903,4,6,0,0.218,-7.23,0.511,0.566,0.2,0.349,0,0.34,spotify:track:285pBltuF7vW8TeWk8hdRR,https://spotifycharts.com/regional/us/weekly/2021-01-01--2021-01-08
2021-01-01,39,pov,Ariana Grande,2.754127,201882,131.798,4,0,0,0.173,-5.664,0.487,0.534,0.0555,0.36,0,0.1,spotify:track:3UoULw70kMsiVXxW0L3A33,https://spotifycharts.com/regional/us/weekly/2021-01-01--2021-01-08
2021-01-01,40,Forever After All,Luke Combs,2.740228,232533,151.964,4,0,1,0.456,-5.195,0.487,0.65,0.0253,0.191,0,0.0933,spotify:track:6IBcOGPsniK3Pso1wHIhew,https://spotifycharts.com/regional/us/weekly/2021-01-01--2021-01-08
2021-01-01,41,Heather,Conan Gray,2.720201,198040,102.078,3,5,1,0.27,-7.301,0.357,0.425,0.0333,0.584,0,0.322,spotify:track:4xqrdfXkTW4T0RauPLv3WA,https://spotifycharts.com/regional/us/weekly/2021-01-01--2021-01-08
2021-01-01,42,Put Your Records On,Ritt Momney,2.706892,210463,91.066,4,6,0,0.151,-10.778,0.399,0.491,0.0538,0.0563,8.9e-4,0.11,spotify:track:6AGOKlMZWLCaEJGnaROtF9,https://spotifycharts.com/regional/us/weekly/2021-01-01--2021-01-08
2021-01-01,43,Cry Baby (feat. DaBaby),Megan Thee Stallion,2.660651,137984,130.058,4,11,1,0.616,-7.882,0.957,0.437,0.359,0.00402,0,0.219,spotify:track:4aarlAfLKVCTxUDNgbwhjH,https://spotifycharts.com/regional/us/weekly/2021-01-01--2021-01-08
2021-01-01,44,Lonely (with benny blanco),Justin Bieber,2.651993,149297,79.859,4,11,0,0.0927,-7.071,0.631,0.239,0.0398,0.864,0,0.116,spotify:track:4y4spB9m0Q6026KfkAvy9Q,https://spotifycharts.com/regional/us/weekly/2021-01-01--2021-01-08
2021-01-01,45,Tequila Shots,Kid Cudi,2.626837,193293,90.494,4,5,0,0.22,-7.214,0.712,0.556,0.0531,0.084,5.04e-5,0.527,spotify:track:30KctD1WsHKTIYczXjip5a,https://spotifycharts.com/regional/us/weekly/2021-01-01--2021-01-08
2021-01-01,46,SO DONE,The Kid LAROI,2.612974,126521,142.592,4,9,1,0.303,-6.254,0.719,0.598,0.077,0.232,0,0.115,spotify:track:3qgPpwtuRu5oP8EtFSj8HE,https://spotifycharts.com/regional/us/weekly/2021-01-01--2021-01-08
2021-01-01,47,Robbery,Juice WRLD,2.592895,240051,159.966,5,2,1,0.578,-5.122,0.685,0.692,0.0457,0.328,0,0.153,spotify:track:6Hj9jySrnFppAI0sEMCZpJ,https://spotifycharts.com/regional/us/weekly/2021-01-01--2021-01-08
2021-01-01,48,Heat Waves,Glass Animals,2.591076,238805,80.87,4,11,1,0.531,-6.9,0.761,0.525,0.0944,0.44,6.7e-6,0.0921,spotify:track:02MWAaffLxlfxAUY7c5dvx,https://spotifycharts.com/regional/us/weekly/2021-01-01--2021-01-08
2021-01-01,49,Somebody’s Problem,Morgan Wallen,2.587814,161773,136.97,4,5,1,0.625,-7.675,0.657,0.54,0.0287,0.662,0,0.123,spotify:track:0SErdEdRcVX1uJCf1eTGYH,https://spotifycharts.com/regional/us/weekly/2021-01-01--2021-01-08
2021-01-01,50,Afterglow,Ed Sheeran,2.543629,185487,110.184,4,11,1,0.273,-5.851,0.641,0.324,0.0299,0.698,0,0.328,spotify:track:0E4Y1XIbs8GrAT1YqVy6dq,https://spotifycharts.com/regional/us/weekly/2021-01-01--2021-01-08
2021-01-01,51,Sunflower - Spider-Man: Into the Spider-Verse,"Post Malone, Swae Lee",2.542175,157560,89.96,4,2,1,0.925,-4.368,0.755,0.522,0.0575,0.533,0,0.0685,spotify:track:0RiRZpuVRbi7oqRdSMwhQY,https://spotifycharts.com/regional/us/weekly/2021-01-01--2021-01-08
2021-01-01,52,Dynamite,BTS,2.475139,199054,114.044,4,6,0,0.737,-4.41,0.746,0.765,0.0993,0.0112,0,0.0936,spotify:track:4saklk6nie3yiGePpBwUoc,https://spotifycharts.com/regional/us/weekly/2021-01-01--2021-01-08
2021-01-01,53,Dreams - 2004 Remaster,Fleetwood Mac,2.410751,257800,120.151,4,0,1,0.789,-9.744,0.828,0.492,0.0276,0.0644,0.00428,0.128,spotify:track:0ofHAoxe9vBkTCp2UQIavz,https://spotifycharts.com/regional/us/weekly/2021-01-01--2021-01-08
2021-01-01,54,On Me,Lil Baby,2.386181,135960,77.972,4,6,0,0.483,-6.295,0.856,0.564,0.392,0.00327,0,0.134,spotify:track:4Iedi94TIaB2GGb1nMB68v,https://spotifycharts.com/regional/us/weekly/2021-01-01--2021-01-08
2021-01-01,55,Someone You Loved,Lewis Capaldi,2.378101,182161,109.891,4,1,1,0.446,-5.679,0.501,0.405,0.0319,0.751,0,0.105,spotify:track:7qEHsqek33rTcFNT9PFqLf,https://spotifycharts.com/regional/us/weekly/2021-01-01--2021-01-08
2021-01-01,56,Bang!,AJR,2.373261,170858,139.918,4,1,0,0.698,-6.233,0.74,0.516,0.0507,0.0183,0,0.0558,spotify:track:53BHUFdQphHiZUUG3nx9zn,https://spotifycharts.com/regional/us/weekly/2021-01-01--2021-01-08
2021-01-01,57,Runnin,"21 Savage, Metro Boomin",2.354225,195906,143.01,4,10,0,0.415,-4.574,0.819,0.626,0.202,0.00748,0.101,0.167,spotify:track:5SWnsxjhdcEDc7LJjq9UHk,https://spotifycharts.com/regional/us/weekly/2021-01-01--2021-01-08
2021-01-01,58,Prisoner (feat. Dua Lipa),Miley Cyrus,2.324251,169333,127.99,4,3,0,0.595,-3.912,0.781,0.67,0.0452,0.0103,0,0.0761,spotify:track:2Oycxb8QbPkpHTo8ZrmG0B,https://spotifycharts.com/regional/us/weekly/2021-01-01--2021-01-08
2021-01-01,59,Life Is Good (feat. Drake),Future,2.278116,237918,142.053,4,2,0,0.537,-6.903,0.795,0.574,0.487,0.067,0,0.15,spotify:track:1K5KBOgreBi5fkEHvg5ap3,https://spotifycharts.com/regional/us/weekly/2021-01-01--2021-01-08
2021-01-01,60,Roses - Imanbek Remix,SAINt JHN,2.265566,176867,121.955,4,8,1,0.863,-5.472,0.769,0.719,0.0474,0.0143,0.00777,0.359,spotify:track:0zLCBJZSiELJf02ucPP9wb,https://spotifycharts.com/regional/us/weekly/2021-01-01--2021-01-08
2021-01-01,61,Daddy Issues,The Neighbourhood,2.245101,260173,85.012,4,10,1,0.337,-9.461,0.588,0.521,0.0329,0.0678,0.149,0.123,spotify:track:5E30LdtzQTGqRvNd7l6kG5,https://spotifycharts.com/regional/us/weekly/2021-01-01--2021-01-08
2021-01-01,62,Martin & Gina,Polo G,2.240324,132833,93.924,4,1,0,0.116,-7.813,0.832,0.534,0.253,0.345,0,0.165,spotify:track:1VLtjHwRWOVJiE5Py7JxoQ,https://spotifycharts.com/regional/us/weekly/2021-01-01--2021-01-08
2021-01-01,63,LA NOCHE DE ANOCHE,"Bad Bunny, ROSALÍA",2.221758,203201,81.993,4,7,1,0.391,-4.892,0.856,0.618,0.286,0.0303,0,0.0866,spotify:track:2XIc1pqjXV3Cr2BQUGNBck,https://spotifycharts.com/regional/us/weekly/2021-01-01--2021-01-08
2021-01-01,64,Hayloft,Mother Mother,2.217223,181680,95.975,4,9,0,0.49,-2.666,0.527,0.922,0.0728,0.00475,1.62e-4,0.422,spotify:track:2kS6td1yvmpNgZTt1q5pQq,https://spotifycharts.com/regional/us/weekly/2021-01-01--2021-01-08
2021-01-01,65,Wonder,Shawn Mendes,2.203489,172693,139.774,4,1,0,0.129,-5.096,0.442,0.631,0.05,0.136,2.29e-5,0.133,spotify:track:6ZuahEctZD6w75peme58hm,https://spotifycharts.com/regional/us/weekly/2021-01-01--2021-01-08
2021-01-01,66,Still Trappin' (with King Von),Lil Durk,2.184191,172185,144.941,4,5,0,0.627,-4.969,0.877,0.677,0.356,0.0439,0,0.0986,spotify:track:43BlKpJcSrC9AsJ3F1DKg9,https://spotifycharts.com/regional/us/weekly/2021-01-01--2021-01-08
2021-01-01,67,Sofia,Clairo,2.182804,188387,112.997,4,0,1,0.641,-9.805,0.744,0.619,0.039,0.598,0.0037200000000000002,0.231,spotify:track:7B3z0ySL9Rr0XvZEAjWZzM,https://spotifycharts.com/regional/us/weekly/2021-01-01--2021-01-08
2021-01-01,68,Holy (feat. Chance The Rapper),Justin Bieber,2.182101,212093,86.919,4,6,1,0.372,-8.056,0.673,0.704,0.36,0.196,0,0.0898,spotify:track:5u1n1kITHCxxp8twBcZxWy,https://spotifycharts.com/regional/us/weekly/2021-01-01--2021-01-08
2021-01-01,69,More Than My Hometown,Morgan Wallen,2.17326,216573,126.014,4,6,1,0.574,-5.01,0.621,0.882,0.0459,0.601,0,0.132,spotify:track:0eBXyY4SatzpE7opnzgXvz,https://spotifycharts.com/regional/us/weekly/2021-01-01--2021-01-08
2021-01-01,70,Before You Go,Lewis Capaldi,2.150346,215107,111.881,4,3,1,0.183,-4.858,0.459,0.575,0.0573,0.604,0,0.0885,spotify:track:2gMXnyrvIjhVBUZwvLZDMP,https://spotifycharts.com/regional/us/weekly/2021-01-01--2021-01-08
2021-01-01,71,Dead Man Walking,Brent Faiyaz,2.144261,247080,143.929,4,9,0,0.439,-13.763,0.505,0.267,0.05,0.279,0,0.096,spotify:track:5VlTQnZO89Ioku8ssdbqJk,https://spotifycharts.com/regional/us/weekly/2021-01-01--2021-01-08
2021-01-01,72,Adore You,Harry Styles,2.143517,207133,99.048,4,8,1,0.569,-3.675,0.676,0.771,0.0483,0.0237,7e-6,0.102,spotify:track:3jjujdWJ72nww5eGnfs2E7,https://spotifycharts.com/regional/us/weekly/2021-01-01--2021-01-08
2021-01-01,73,Mr. Right Now (feat. Drake),"21 Savage, Metro Boomin",2.136412,193839,172.08,4,5,1,0.704,-5.563,0.647,0.667,0.304,0.231,0,0.133,spotify:track:4Q34FP1AT7GEl9oLgNtiWj,https://spotifycharts.com/regional/us/weekly/2021-01-01--2021-01-08
2021-01-01,74,7 Summers,Morgan Wallen,2.126292,210123,203.863,4,0,1,0.59,-5.201,0.457,0.774,0.0336,0.428,4.29e-5,0.119,spotify:track:0tbjiOUl4k492KPdWZS9sy,https://spotifycharts.com/regional/us/weekly/2021-01-01--2021-01-08
2021-01-01,75,PRACTICE,DaBaby,2.123647,122587,141.964,4,1,1,0.308,-7.307,0.849,0.536,0.349,0.0239,0,0.126,spotify:track:4Z5FyQlevoHoa5FsIVKZju,https://spotifycharts.com/regional/us/weekly/2021-01-01--2021-01-08
2021-01-01,76,"no body, no crime (feat. HAIM)",Taylor Swift,2.1155910000000002,215627,79.011,4,7,0,0.528,-7.577,0.547,0.613,0.0264,0.431,0,0.102,spotify:track:6NriykdkRrjQMZo1sfVYUo,https://spotifycharts.com/regional/us/weekly/2021-01-01--2021-01-08
2021-01-01,77,Moonwalking in Calabasas (feat. Blueface) - Remix,DDG,2.099998,170233,129.966,4,11,0,0.745,-10.196,0.928,0.341,0.103,0.0614,0,0.162,spotify:track:7o4gBbTM6UBLkOYPw9xMCz,https://spotifycharts.com/regional/us/weekly/2021-01-01--2021-01-08
2021-01-01,78,Jocelyn Flores,XXXTENTACION,2.066317,119133,134.021,4,0,0,0.437,-9.144,0.872,0.391,0.242,0.469,4.13e-6,0.297,spotify:track:7m9OqQk4RVRkw9JJdeAw96,https://spotifycharts.com/regional/us/weekly/2021-01-01--2021-01-08
2021-01-01,79,death bed (coffee for your head),"Powfu, beabadoobee",2.065295,173333,144.026,4,8,0,0.348,-8.765,0.726,0.431,0.135,0.731,0,0.696,spotify:track:7eJMfftS33KTjuF7lTsMCx,https://spotifycharts.com/regional/us/weekly/2021-01-01--2021-01-08
2021-01-01,80,gold rush,Taylor Swift,2.062431,185320,112.05,4,9,1,0.353,-10.491,0.512,0.462,0.0408,0.83,0.166,0.121,spotify:track:5BK0uqwY9DNfZ630STAEaq,https://spotifycharts.com/regional/us/weekly/2021-01-01--2021-01-08
2021-01-01,81,‘tis the damn season,Taylor Swift,2.015994,229840,145.91,4,5,1,0.351,-8.193,0.575,0.435,0.0311,0.737,5.38e-5,0.105,spotify:track:4GBkffrtA51p17JH35irGA,https://spotifycharts.com/regional/us/weekly/2021-01-01--2021-01-08
2021-01-01,82,GO (feat. Juice WRLD),The Kid LAROI,2.015648,181688,73.779,4,6,1,0.522,-4.973,0.487,0.74,0.0944,0.157,0,0.612,spotify:track:2rPHUAeUPbNgTmK18FPTiZ,https://spotifycharts.com/regional/us/weekly/2021-01-01--2021-01-08
2021-01-01,83,Go Crazy,"Chris Brown, Young Thug",2.0109,176960,94.148,4,0,0,0.581,-8.932,0.755,0.578,0.145,0.316,0,0.25,spotify:track:1IIKrJVP1C9N7iPtG6eOsK,https://spotifycharts.com/regional/us/weekly/2021-01-01--2021-01-08
2021-01-01,84,hot girl bummer,blackbear,1.996834,188344,129.992,1,6,0,0.685,-7.106,0.782,0.559,0.0767,0.125,0,0.385,spotify:track:2mt1IqcFyY1zmYZT8Q3xw9,https://spotifycharts.com/regional/us/weekly/2021-01-01--2021-01-08
2021-01-01,85,Don't Start Now,Dua Lipa,1.986446,183290,123.95,4,11,0,0.679,-4.521,0.793,0.793,0.083,0.0123,0,0.0951,spotify:track:3PfIrDoz19wz7qK7tYeu62,https://spotifycharts.com/regional/us/weekly/2021-01-01--2021-01-08
2021-01-01,86,Godzilla (feat. Juice WRLD),Eminem,1.982314,210800,165.995,4,10,0,0.829,-5.26,0.808,0.745,0.342,0.145,0,0.292,spotify:track:7FIWs0pqAYbP91WWM0vlTQ,https://spotifycharts.com/regional/us/weekly/2021-01-01--2021-01-08
2021-01-01,87,Adderall (Corvette Corvette) - Remix,"Popp Hunna, Lil Uzi Vert",1.969192,176383,141.06,4,4,0,0.677,-3.545,0.921,0.718,0.299,0.217,0,0.189,spotify:track:7s95nPLMfiLTPoQ7pqUFmO,https://spotifycharts.com/regional/us/weekly/2021-01-01--2021-01-08
2021-01-01,88,Mood Swings (feat. Lil Tjay),Pop Smoke,1.969064,213333,179.798,4,10,0,0.269,-6.335,0.48,0.602,0.368,0.487,0,0.0848,spotify:track:5rZlwNFl01HqLWBQGryKSm,https://spotifycharts.com/regional/us/weekly/2021-01-01--2021-01-08
2021-01-01,89,Daisy,Ashnikko,1.967847,146523,121.876,4,8,1,0.774,-6.143,0.834,0.663,0.133,0.235,0,0.372,spotify:track:0AUvWawuP0ibk4SQ3sIZjk,https://spotifycharts.com/regional/us/weekly/2021-01-01--2021-01-08
2021-01-01,90,SLOW DANCING IN THE DARK,Joji,1.955469,209274,88.964,4,3,1,0.284,-7.458,0.515,0.479,0.0261,0.544,0.00598,0.191,spotify:track:0rKtyWc8bvkriBthvHKY8d,https://spotifycharts.com/regional/us/weekly/2021-01-01--2021-01-08
2021-01-01,91,POPSTAR (feat. Drake),DJ Khaled,1.936654,200221,163.071,4,5,0,0.45,-4.818,0.8,0.56,0.261,0.057,0,0.134,spotify:track:6EDO9iiTtwNv6waLwa1UUq,https://spotifycharts.com/regional/us/weekly/2021-01-01--2021-01-08
2021-01-01,92,E-GIRLS ARE RUINING MY LIFE!,"CORPSE, Savage Ga$p",1.930518,105176,84.98,4,1,1,0.386,-7.443,0.614,0.937,0.115,0.00161,0.00136,0.103,spotify:track:7bCfHiRcfUjG0YVVNUL7Ve,https://spotifycharts.com/regional/us/weekly/2021-01-01--2021-01-08
2021-01-01,93,Sunday Best,Surfaces,1.924716,158571,112.022,4,5,1,0.694,-6.832,0.878,0.525,0.0578,0.183,0,0.0714,spotify:track:1Cv1YLb4q0RzL6pybtaMLo,https://spotifycharts.com/regional/us/weekly/2021-01-01--2021-01-08
2021-01-01,94,goosebumps,Travis Scott,1.905076,243837,130.049,4,7,1,0.43,-3.37,0.841,0.728,0.0484,0.0847,0,0.149,spotify:track:6gBFPUFcJLzWGx4lenP6h2,https://spotifycharts.com/regional/us/weekly/2021-01-01--2021-01-08
2021-01-01,95,Electric Love,BØRNS,1.893621,218107,120.041,4,6,0,0.518,-7.627,0.611,0.797,0.0533,0.00543,0.00137,0.26,spotify:track:2GiJYvgVaD2HtM8GqD9EgQ,https://spotifycharts.com/regional/us/weekly/2021-01-01--2021-01-08
2021-01-01,96,No Role Modelz,J. Cole,1.889253,292987,100.45,4,10,0,0.463,-8.465,0.692,0.521,0.33,0.301,0,0.0565,spotify:track:62vpWI1CHwFy7tMIcSStl8,https://spotifycharts.com/regional/us/weekly/2021-01-01--2021-01-08
2021-01-01,97,Are You Bored Yet? (feat. Clairo),Wallows,1.865727,178000,120.023,4,8,0,0.64,-6.444,0.682,0.683,0.0287,0.156,2.32e-5,0.273,spotify:track:57RA3JGafJm5zRtKJiKPIm,https://spotifycharts.com/regional/us/weekly/2021-01-01--2021-01-08
2021-01-01,98,Whiskey Glasses,Morgan Wallen,1.844977,234347,149.959,4,6,1,0.707,-4.58,0.614,0.68,0.0289,0.369,1.84e-6,0.115,spotify:track:6foY66mWZN0pSRjZ408c00,https://spotifycharts.com/regional/us/weekly/2021-01-01--2021-01-08
